full_name,age,monthly_income,loan_amount,loan_term_months,credit_history_years,late_payments_12m,existing_debt,num_credit_cards,credit_utilization,employment_years,employment_type,home_ownership,loan_purpose,collateral_type,number_of_dependents,recent_credit_inquiries,default
KH_05047,53,4879661.0,55678215.0,48,1.88,1,34935887.0,5,0.298,10.94,self_employed,mortgage,personal,vehicle,0,0,0
KH_05048,34,14119032.0,68975732.0,24,15.63,0,19528646.0,3,0.418,7.49,full_time,mortgage,personal,vehicle,2,0,0
KH_05049,69,22917638.0,32827738.0,84,8.55,1,13469900.0,7,0.389,12.09,self_employed,mortgage,home,vehicle,0,0,0
KH_05050,42,55971690.0,207375581.0,6,24.92,0,28212727.0,7,0.842,19.14,full_time,rent,debt_consolidation,none,2,1,0
KH_05051,26,26036508.0,134449875.0,48,8.32,0,337740195.0,8,0.408,18.14,contract,mortgage,business,none,0,0,1
KH_05052,72,37427746.0,26266763.0,84,18.75,0,70354841.0,4,0.52,10.48,contract,mortgage,business,none,0,1,0
KH_05053,70,8202621.0,92009025.0,48,14.69,1,25695253.0,3,0.206,23.48,full_time,mortgage,business,vehicle,3,0,0
KH_05054,20,16575690.0,23791849.0,60,8.81,1,46524694.0,4,0.21,4.56,full_time,rent,personal,vehicle,0,3,0
KH_05055,69,39799603.0,281667427.0,24,5.5,1,20848395.0,2,0.455,3.22,full_time,rent,vehicle,none,3,2,1
KH_05056,72,10108180.0,354887837.0,24,6.49,2,64918533.0,6,0.171,29.37,part_time,own,personal,savings,2,2,1
KH_05057,65,33709054.0,85835525.0,12,13.03,2,9374232.0,4,0.153,14.34,full_time,own,personal,none,1,1,0
KH_05058,32,28992245.0,43600180.0,24,22.93,0,75465439.0,1,0.354,0.58,full_time,family,debt_consolidation,none,2,2,1
KH_05059,53,21519126.0,51171398.0,6,24.39,1,6952008.0,1,0.537,9.65,full_time,mortgage,debt_consolidation,vehicle,2,0,0
KH_05060,48,14537261.0,61198881.0,48,7.55,0,24078471.0,5,0.242,3.11,part_time,mortgage,business,vehicle,0,1,0
KH_05061,53,9480906.0,82187771.0,84,1.2,0,97248806.0,2,0.518,23.78,full_time,own,home,savings,2,1,0
KH_05062,53,57075120.0,288503977.0,48,5.62,0,197380541.0,6,0.492,26.36,full_time,family,vehicle,guarantor,3,1,1
KH_05063,54,27142001.0,202769772.0,60,12.35,2,3385639.0,1,0.285,13.31,self_employed,rent,home,none,0,1,1
KH_05064,47,22460815.0,205441947.0,36,10.59,1,9809674.0,6,0.272,11.46,full_time,mortgage,vehicle,vehicle,0,0,0
KH_05065,57,13763490.0,104042680.0,12,3.74,0,32733087.0,5,0.193,11.05,full_time,mortgage,debt_consolidation,vehicle,0,0,0
KH_05066,48,18448597.0,33758752.0,48,4.61,1,66599581.0,6,0.399,5.17,full_time,rent,debt_consolidation,vehicle,5,0,1
KH_05067,18,20034143.0,46770912.0,24,14.03,0,17610383.0,6,0.739,4.61,self_employed,rent,debt_consolidation,real_estate,1,2,0
KH_05068,20,23342855.0,94767142.0,24,6.81,0,31616303.0,4,0.322,29.87,full_time,mortgage,medical,none,0,1,0
KH_05069,72,29011519.0,32423212.0,60,6.56,1,33698786.0,3,0.09,2.39,self_employed,mortgage,education,none,0,1,0
KH_05070,69,10823993.0,116535410.0,24,9.24,0,30425157.0,5,0.571,24.22,part_time,family,medical,real_estate,1,1,0
KH_05071,51,6938487.0,178424343.0,18,22.32,0,32100941.0,0,0.567,29.84,full_time,own,education,vehicle,2,3,0
KH_05072,27,19013596.0,143072752.0,6,21.81,2,34384129.0,6,0.616,7.29,full_time,family,vehicle,real_estate,0,1,0
KH_05073,62,5781600.0,138271718.0,48,7.94,1,173983776.0,5,0.265,3.14,full_time,mortgage,personal,none,3,0,1
KH_05074,26,14584978.0,18420597.0,18,19.81,0,27788248.0,5,0.04,4.72,full_time,rent,business,none,1,0,0
KH_05075,39,12928037.0,279544669.0,36,23.89,1,121699908.0,2,0.316,1.16,part_time,own,business,vehicle,0,1,1
KH_05076,36,24779287.0,23748803.0,24,7.49,0,32817721.0,8,0.49,2.54,full_time,rent,education,vehicle,2,2,0
KH_05077,18,65304427.0,79041485.0,48,0.42,0,17028193.0,1,0.399,2.09,full_time,family,vehicle,savings,2,0,0
KH_05078,63,5085472.0,152257274.0,60,5.82,1,26423828.0,5,0.411,9.19,full_time,rent,vehicle,vehicle,2,3,0
KH_05079,47,78932419.0,122072797.0,18,20.39,1,6171665.0,4,0.317,28.62,part_time,own,vehicle,none,3,1,0
KH_05080,36,15469540.0,30375878.0,48,2.71,0,11618372.0,2,0.529,10.19,full_time,own,debt_consolidation,none,2,2,0
KH_05081,46,22566069.0,35383050.0,12,6.61,1,16624553.0,2,0.483,4.1,contract,rent,vehicle,savings,3,1,1
KH_05082,18,7175919.0,114872239.0,12,23.15,0,39567984.0,3,0.199,20.22,full_time,own,business,real_estate,0,0,0
KH_05083,42,34409692.0,138938020.0,24,5.31,5,179514765.0,3,0.758,23.0,full_time,family,education,real_estate,3,1,1
KH_05084,47,18491828.0,35117037.0,24,11.21,0,24317124.0,6,0.722,16.68,full_time,family,home,vehicle,1,2,0
KH_05085,37,17295009.0,125651652.0,120,22.13,0,12283186.0,6,0.604,1.04,self_employed,rent,education,none,1,0,0
KH_05086,65,5109346.0,24824404.0,48,21.42,0,80925781.0,5,0.357,1.79,full_time,rent,vehicle,real_estate,3,0,0
KH_05087,32,18884466.0,153015701.0,60,7.2,1,42041352.0,7,0.025,27.75,full_time,own,debt_consolidation,real_estate,0,0,0
KH_05088,25,31191954.0,42459222.0,12,6.07,0,111598590.0,3,0.505,29.67,contract,rent,home,vehicle,3,3,0
KH_05089,48,15437362.0,96374930.0,48,14.21,1,92486020.0,7,0.659,19.42,full_time,mortgage,personal,none,3,0,0
KH_05090,68,38613476.0,83556382.0,36,8.62,1,61463985.0,4,0.086,0.71,self_employed,mortgage,medical,guarantor,0,0,0
KH_05091,39,37590585.0,241379021.0,12,18.81,1,49925778.0,5,0.466,7.45,self_employed,rent,debt_consolidation,guarantor,3,2,0
KH_05092,20,11865793.0,110566837.0,48,16.46,0,92705191.0,7,0.031,2.23,part_time,rent,business,vehicle,1,3,0
KH_05093,73,50764423.0,54085877.0,60,10.61,0,86288230.0,1,0.28,17.85,self_employed,rent,business,none,0,1,0
KH_05094,43,18537830.0,122176103.0,60,10.65,1,90206803.0,8,0.426,1.64,full_time,rent,business,savings,2,1,0
KH_05095,27,18591531.0,556051504.0,84,2.65,0,88350205.0,3,0.069,26.09,part_time,own,business,none,3,2,0
KH_05096,53,19196146.0,168833691.0,12,17.99,1,32649595.0,7,0.578,26.65,self_employed,family,business,vehicle,1,0,0
KH_05097,36,18829542.0,85585657.0,60,23.61,0,15574749.0,4,0.391,25.1,self_employed,own,business,none,3,0,0
KH_05098,71,4000000.0,44311252.0,84,21.55,0,35977722.0,5,0.309,9.73,full_time,mortgage,education,none,0,1,0
KH_05099,34,15955325.0,53292302.0,48,16.87,0,23376981.0,4,0.266,7.76,unemployed,mortgage,home,none,4,3,0
KH_05100,49,7417237.0,160421328.0,12,18.62,0,13860555.0,4,0.644,4.61,part_time,family,personal,vehicle,0,3,0
KH_05101,48,51805171.0,42388516.0,24,22.46,1,172945120.0,1,0.42,5.14,contract,family,business,none,3,1,0
KH_05102,31,50467305.0,90205925.0,12,5.74,2,34604667.0,3,0.471,11.84,contract,rent,personal,guarantor,2,1,0
KH_05103,46,31316079.0,305449892.0,6,19.22,1,12240098.0,2,0.342,19.33,part_time,rent,medical,none,0,2,0
KH_05104,24,15415414.0,102272744.0,60,2.67,1,133521867.0,2,0.79,29.01,self_employed,own,debt_consolidation,vehicle,1,0,0
KH_05105,54,9347997.0,35965051.0,120,19.77,0,39251367.0,7,0.199,21.9,full_time,own,medical,savings,0,3,0
KH_05106,61,11739323.0,573054225.0,60,5.64,1,94651028.0,2,0.142,8.58,self_employed,own,business,none,4,1,1
KH_05107,72,63630251.0,402578747.0,18,14.19,0,24203495.0,8,0.312,21.68,full_time,own,personal,vehicle,2,3,0
KH_05108,36,11478130.0,137800880.0,36,0.52,1,63438428.0,0,0.659,23.65,contract,rent,vehicle,none,0,0,0
KH_05109,34,4000000.0,266187719.0,24,0.81,0,66323973.0,2,0.696,15.8,full_time,own,vehicle,vehicle,2,2,1
KH_05110,49,35162471.0,71727695.0,24,16.4,0,38855142.0,1,0.258,2.37,self_employed,rent,personal,guarantor,0,4,1
KH_05111,57,47736618.0,166600041.0,24,22.93,2,18678339.0,6,0.052,26.88,full_time,rent,business,none,1,2,0
KH_05112,74,52924266.0,62790315.0,84,2.05,1,52242190.0,0,0.401,19.94,full_time,own,debt_consolidation,none,0,1,0
KH_05113,19,35349985.0,28437449.0,48,20.67,1,63765824.0,2,0.266,21.12,self_employed,own,personal,vehicle,3,2,0
KH_05114,31,39305307.0,814800982.0,60,18.23,0,10523122.0,0,0.318,1.87,full_time,rent,business,real_estate,0,2,1
KH_05115,32,18630107.0,27228176.0,6,18.65,0,394157210.0,1,0.257,11.16,contract,rent,debt_consolidation,real_estate,3,2,1
KH_05116,32,4668228.0,115900734.0,24,6.95,0,178470116.0,3,0.632,9.47,part_time,own,personal,none,5,3,1
KH_05117,44,18329182.0,114755623.0,36,21.57,0,40514563.0,1,0.62,1.9,self_employed,mortgage,education,none,2,1,0
KH_05118,67,26961072.0,139548808.0,36,15.44,0,82139985.0,5,0.576,25.78,full_time,rent,home,vehicle,0,1,0
KH_05119,19,16484923.0,83394140.0,60,4.86,0,34394517.0,7,0.442,6.71,part_time,family,debt_consolidation,none,1,3,0
KH_05120,64,16003833.0,84137074.0,12,22.46,0,18600109.0,8,0.353,8.29,full_time,mortgage,education,none,4,1,0
KH_05121,53,9618564.0,101236528.0,12,7.56,0,90547067.0,4,0.481,1.51,full_time,rent,home,none,3,0,0
KH_05122,53,9386210.0,135327515.0,60,12.31,1,15478520.0,6,0.6,0.17,part_time,rent,business,vehicle,2,0,0
KH_05123,56,59451942.0,89861156.0,24,3.55,3,50719078.0,5,0.141,3.99,part_time,family,vehicle,real_estate,1,1,0
KH_05124,24,60867350.0,84919411.0,36,9.72,1,18104616.0,0,0.503,15.07,full_time,rent,education,real_estate,4,1,0
KH_05125,60,17969055.0,29278874.0,60,16.51,0,15138108.0,7,0.29,23.78,full_time,rent,vehicle,none,1,1,0
KH_05126,32,21614451.0,498418343.0,48,22.21,0,40525878.0,6,0.539,2.24,self_employed,own,vehicle,guarantor,2,0,0
KH_05127,47,9514472.0,141904450.0,48,10.02,0,99297838.0,5,0.297,20.58,self_employed,own,personal,none,2,3,0
KH_05128,56,27331651.0,107488129.0,12,15.22,0,45467878.0,6,0.076,11.78,part_time,rent,business,vehicle,1,0,0
KH_05129,52,56494524.0,52932233.0,36,2.85,2,37309889.0,0,0.326,14.13,self_employed,rent,business,none,4,2,0
KH_05130,36,6661680.0,38349351.0,24,5.96,1,5813704.0,3,0.405,10.54,full_time,rent,personal,none,2,1,0
KH_05131,40,24334520.0,186941952.0,36,14.56,1,28649539.0,5,0.244,28.87,self_employed,rent,vehicle,vehicle,4,0,0
KH_05132,45,25552527.0,78565026.0,36,1.83,2,8540269.0,4,0.189,7.31,full_time,family,debt_consolidation,real_estate,3,2,0
KH_05133,20,25363623.0,152583894.0,6,8.05,2,37082950.0,0,0.674,19.26,full_time,rent,home,none,0,0,0
KH_05134,59,52363157.0,28516477.0,24,1.85,1,34816357.0,5,0.38,17.54,full_time,mortgage,personal,guarantor,4,1,0
KH_05135,23,67611872.0,335169471.0,24,12.29,0,33023579.0,4,0.529,5.92,full_time,own,home,savings,1,0,0
KH_05136,44,15465432.0,193636074.0,24,6.18,0,33932147.0,8,0.254,25.14,part_time,family,debt_consolidation,none,5,0,0
KH_05137,55,27880699.0,84007525.0,12,6.28,0,57841969.0,6,0.569,19.52,full_time,family,business,real_estate,1,2,0
KH_05138,22,19013014.0,133926518.0,60,11.5,2,61673110.0,2,0.77,19.05,full_time,rent,education,savings,2,0,0
KH_05139,74,11935257.0,168960232.0,24,4.59,2,49075196.0,7,0.357,15.02,full_time,mortgage,home,none,2,0,0
KH_05140,39,21464512.0,28886553.0,24,18.01,0,92261390.0,5,0.548,25.89,full_time,mortgage,vehicle,none,1,1,0
KH_05141,18,27850376.0,374638862.0,36,11.34,1,3127188.0,3,0.085,20.34,full_time,rent,debt_consolidation,vehicle,1,1,0
KH_05142,55,20725719.0,135718314.0,48,22.7,1,12843854.0,5,0.081,16.85,unemployed,rent,vehicle,real_estate,0,2,0
KH_05143,49,10151322.0,49467838.0,24,5.75,2,54373711.0,5,0.692,8.19,self_employed,own,education,vehicle,0,3,1
KH_05144,54,13317212.0,35435238.0,12,1.23,1,35202024.0,2,0.476,14.2,full_time,family,personal,guarantor,3,3,1
KH_05145,60,13383625.0,208271549.0,12,10.25,0,14787016.0,7,0.342,17.3,full_time,family,personal,real_estate,1,2,0
KH_05146,45,10410170.0,107694120.0,12,2.68,0,54121360.0,1,0.211,7.87,contract,mortgage,education,real_estate,3,1,0
KH_05147,65,22068969.0,135642187.0,18,9.61,0,72993206.0,2,0.43,26.71,full_time,rent,business,vehicle,2,0,0
KH_05148,39,23621200.0,92063130.0,36,19.5,1,16415925.0,4,0.191,11.64,full_time,rent,debt_consolidation,vehicle,0,2,0
KH_05149,49,34023729.0,38377737.0,36,23.55,1,18366631.0,5,0.623,15.27,part_time,rent,education,none,1,1,0
KH_05150,27,10307968.0,138675239.0,12,11.5,2,6815741.0,8,0.366,15.34,full_time,rent,business,guarantor,3,1,1
KH_05151,53,12366740.0,76089083.0,36,4.41,0,31686910.0,1,0.551,7.21,full_time,rent,home,none,3,2,0
KH_05152,32,49444059.0,88355833.0,12,9.79,1,33439670.0,7,0.508,26.08,full_time,mortgage,education,vehicle,1,3,0
KH_05153,57,16174719.0,678756176.0,60,7.89,0,12129947.0,1,0.415,7.27,contract,family,business,none,3,1,1
KH_05154,63,18356008.0,188390783.0,36,3.64,1,20776507.0,8,0.389,0.58,full_time,rent,vehicle,vehicle,3,1,1
KH_05155,66,16063576.0,197860026.0,36,19.27,1,33250780.0,2,0.916,27.92,self_employed,own,education,vehicle,1,6,0
KH_05156,70,37593900.0,908917498.0,18,18.97,0,87761188.0,7,0.085,25.18,part_time,rent,vehicle,vehicle,3,1,0
KH_05157,24,38553520.0,124798129.0,36,7.09,1,23840946.0,4,0.596,29.4,full_time,family,home,real_estate,0,3,0
KH_05158,25,37112618.0,99639740.0,24,12.95,0,14176997.0,5,0.642,27.77,full_time,own,personal,none,0,2,1
KH_05159,70,18313541.0,50525766.0,84,12.56,0,153952039.0,0,0.257,7.5,unemployed,own,education,vehicle,2,0,0
KH_05160,39,10209191.0,61260826.0,12,10.71,0,70010191.0,0,0.73,6.32,full_time,family,personal,none,2,2,0
KH_05161,19,62913468.0,15796233.0,24,19.42,0,9544246.0,6,0.179,3.81,full_time,family,personal,real_estate,2,1,0
KH_05162,34,31405172.0,176208774.0,48,17.36,0,71423694.0,2,0.488,19.09,contract,mortgage,debt_consolidation,savings,1,2,0
KH_05163,65,13377088.0,30659017.0,36,0.22,0,20705246.0,2,0.188,28.02,contract,own,education,vehicle,0,1,0
KH_05164,38,45415525.0,193859807.0,36,5.11,0,97558217.0,3,0.102,8.6,self_employed,family,debt_consolidation,none,2,1,0
KH_05165,22,12707927.0,86767971.0,60,23.31,1,23095285.0,7,0.279,24.38,full_time,rent,home,real_estate,0,1,0
KH_05166,59,45030002.0,100349549.0,24,10.25,2,5808605.0,3,0.149,11.64,full_time,family,education,real_estate,4,1,0
KH_05167,29,47052158.0,86816520.0,6,11.53,0,19785263.0,1,0.643,15.09,self_employed,rent,business,vehicle,3,2,0
KH_05168,38,9888851.0,292356204.0,60,19.86,0,14529891.0,8,0.63,16.53,full_time,mortgage,vehicle,none,1,4,0
KH_05169,18,26272287.0,251598780.0,6,18.08,0,17990484.0,6,0.329,4.55,self_employed,own,personal,vehicle,3,1,1
KH_05170,52,29928036.0,87816725.0,48,14.75,0,3525038.0,3,0.241,8.91,full_time,rent,business,vehicle,2,1,0
KH_05171,43,98500610.0,41915522.0,12,23.27,1,31074586.0,8,0.735,12.87,full_time,rent,business,none,5,2,0
KH_05172,67,11110338.0,197376961.0,6,14.64,0,4570068.0,6,0.218,18.96,self_employed,own,personal,none,1,1,0
KH_05173,37,45673803.0,39307720.0,24,21.63,0,30827803.0,8,0.425,4.8,self_employed,rent,personal,savings,1,1,0
KH_05174,29,18204097.0,24002970.0,60,11.74,0,3133947.0,5,0.168,16.7,self_employed,rent,personal,vehicle,2,0,0
KH_05175,27,8032413.0,137470185.0,6,5.02,0,11690171.0,8,0.355,21.5,full_time,rent,medical,vehicle,2,1,1
KH_05176,29,16649499.0,253541142.0,18,2.0,1,60559318.0,3,0.118,10.59,self_employed,own,business,real_estate,3,1,0
KH_05177,43,18028861.0,63783037.0,18,13.17,1,70373187.0,2,0.494,15.5,self_employed,rent,medical,vehicle,1,1,0
KH_05178,22,9043924.0,126931771.0,12,22.98,2,15800229.0,5,0.711,26.17,self_employed,family,personal,savings,2,0,0
KH_05179,40,22049383.0,63211543.0,12,10.34,1,60396180.0,4,0.179,6.92,full_time,rent,debt_consolidation,none,2,2,0
KH_05180,66,33547011.0,166251885.0,60,18.63,0,5633105.0,2,0.438,27.25,self_employed,mortgage,vehicle,real_estate,3,1,0
KH_05181,61,21014280.0,228282730.0,48,13.31,0,92861375.0,8,0.064,6.42,full_time,own,education,real_estate,0,1,0
KH_05182,54,12656528.0,71978988.0,24,20.49,0,113615271.0,6,0.407,24.2,contract,rent,personal,vehicle,0,2,0
KH_05183,68,16344066.0,37575303.0,18,19.44,0,28327369.0,0,0.265,10.13,full_time,mortgage,personal,vehicle,0,1,0
KH_05184,62,17946921.0,26084301.0,6,17.19,0,22513137.0,1,0.498,22.48,full_time,rent,medical,none,0,2,0
KH_05185,55,20731014.0,197679066.0,24,8.36,1,3344552.0,7,0.135,19.19,full_time,rent,personal,none,2,2,0
KH_05186,67,37031235.0,34251424.0,24,10.19,1,32928665.0,6,0.043,26.88,full_time,rent,home,real_estate,3,1,0
KH_05187,25,21480222.0,123473959.0,60,11.28,0,67646925.0,5,0.522,3.57,part_time,rent,business,vehicle,0,1,0
KH_05188,64,7232747.0,174269975.0,18,20.42,0,50271808.0,0,0.51,16.7,full_time,rent,business,real_estate,0,0,0
KH_05189,34,12489185.0,58774205.0,24,15.8,1,40649434.0,2,0.355,29.78,contract,rent,personal,real_estate,0,2,0
KH_05190,59,20051129.0,78142216.0,36,4.2,2,8348761.0,4,0.616,1.58,part_time,rent,personal,none,0,1,0
KH_05191,70,37376893.0,210397080.0,24,6.2,0,39844171.0,2,0.604,14.13,full_time,rent,personal,none,2,1,0
KH_05192,46,41844984.0,45279073.0,48,7.25,1,14769619.0,7,0.4,2.83,contract,own,vehicle,real_estate,0,2,0
KH_05193,23,57049381.0,41535763.0,48,15.79,1,144749716.0,8,0.302,6.94,full_time,own,personal,guarantor,0,2,0
KH_05194,39,19594935.0,73742341.0,6,19.25,1,63893339.0,1,0.255,19.21,full_time,mortgage,education,savings,5,2,0
KH_05195,41,29562975.0,266676265.0,60,3.82,0,45669870.0,0,0.276,7.32,full_time,rent,education,none,3,2,1
KH_05196,71,6993434.0,353870526.0,24,18.32,2,36427887.0,3,0.546,1.38,self_employed,rent,personal,vehicle,3,0,1
KH_05197,71,23802599.0,82751662.0,12,15.3,0,13542202.0,5,0.269,11.15,full_time,rent,personal,none,3,3,0
KH_05198,50,8948179.0,49131790.0,48,5.38,2,15462343.0,2,0.092,21.08,full_time,rent,business,real_estate,3,2,0
KH_05199,72,17282964.0,222362091.0,48,3.45,1,237007049.0,2,0.712,29.13,full_time,rent,home,real_estate,0,0,1
KH_05200,42,128994106.0,21778177.0,12,3.42,2,14297213.0,7,0.096,19.3,full_time,rent,personal,none,2,3,1
KH_05201,41,21926194.0,111083136.0,24,19.39,3,35577844.0,6,0.352,16.2,full_time,mortgage,personal,none,0,0,0
KH_05202,65,10266572.0,86702535.0,60,6.0,0,38659543.0,0,0.31,15.57,full_time,rent,personal,none,2,0,0
KH_05203,56,23463232.0,270308348.0,36,4.69,0,35049907.0,7,0.072,16.62,full_time,own,personal,vehicle,2,0,0
KH_05204,47,12861944.0,294587310.0,36,10.88,1,41820620.0,4,0.534,19.64,full_time,rent,personal,none,0,1,0
KH_05205,44,9639682.0,40393157.0,24,16.89,2,226792960.0,7,0.358,1.96,contract,rent,home,none,3,1,1
KH_05206,58,70626996.0,103786510.0,36,11.43,2,40371097.0,5,0.582,21.66,full_time,rent,medical,none,0,3,1
KH_05207,60,36010104.0,55411989.0,36,14.78,2,57475437.0,7,0.402,8.4,self_employed,rent,personal,vehicle,0,0,0
KH_05208,45,22532767.0,70139169.0,12,9.47,0,25800337.0,1,0.269,23.29,full_time,family,debt_consolidation,none,2,1,0
KH_05209,19,13952889.0,152107769.0,24,10.59,0,28791738.0,8,0.278,0.03,full_time,family,personal,none,1,1,1
KH_05210,23,14707515.0,67704298.0,36,14.73,3,55850830.0,3,0.589,12.29,full_time,family,home,none,4,0,0
KH_05211,26,49057102.0,106128042.0,48,16.58,3,142464250.0,7,0.223,24.55,contract,rent,business,none,4,0,1
KH_05212,44,21969325.0,203057870.0,48,18.51,0,126961594.0,7,0.458,28.23,part_time,own,vehicle,vehicle,1,0,0
KH_05213,53,4000000.0,326260824.0,36,21.01,0,1483510.0,5,0.782,29.89,contract,mortgage,vehicle,none,3,0,1
KH_05214,63,86832571.0,115029405.0,36,8.97,0,6534629.0,1,0.499,21.47,full_time,rent,personal,savings,3,4,0
KH_05215,31,20274467.0,99475389.0,24,3.04,0,278990201.0,2,0.254,22.78,full_time,family,personal,vehicle,2,1,1
KH_05216,62,22501042.0,35114461.0,60,2.12,0,20542585.0,6,0.83,8.73,contract,rent,debt_consolidation,none,0,0,0
KH_05217,55,36478512.0,346449947.0,60,16.04,1,23837426.0,2,0.088,23.57,full_time,family,home,none,3,0,0
KH_05218,20,24358567.0,137161022.0,60,10.63,2,19562900.0,1,0.308,12.19,full_time,own,debt_consolidation,none,2,0,1
KH_05219,38,29249496.0,101048543.0,60,10.3,1,9483896.0,1,0.513,18.14,self_employed,mortgage,personal,vehicle,1,1,0
KH_05220,35,13666554.0,96747211.0,60,18.89,2,16150647.0,3,0.283,12.73,part_time,mortgage,vehicle,guarantor,0,1,0
KH_05221,68,8093043.0,122286313.0,12,16.59,2,20334616.0,6,0.066,25.11,part_time,own,business,savings,1,0,0
KH_05222,70,21596323.0,173439977.0,36,22.78,2,21193692.0,5,0.243,19.43,full_time,own,vehicle,savings,0,1,0
KH_05223,64,45646242.0,192679391.0,36,21.15,3,13144952.0,0,0.218,12.57,full_time,mortgage,debt_consolidation,savings,0,0,0
KH_05224,48,11814175.0,353891823.0,24,18.41,3,87546339.0,5,0.171,3.05,full_time,family,education,none,1,2,1
KH_05225,46,11213923.0,110619336.0,60,16.62,1,31917300.0,0,0.354,22.01,full_time,rent,home,none,0,0,0
KH_05226,35,39806662.0,399766532.0,24,22.19,1,40574010.0,1,0.549,10.23,contract,rent,debt_consolidation,vehicle,2,1,1
KH_05227,62,13371992.0,221157354.0,12,3.38,3,38312012.0,4,0.556,2.85,full_time,mortgage,personal,none,2,1,0
KH_05228,22,13783991.0,85515530.0,18,23.75,0,20740189.0,5,0.076,4.09,full_time,mortgage,home,guarantor,0,3,0
KH_05229,33,14123329.0,21813783.0,12,10.68,1,17260711.0,2,0.129,16.09,full_time,rent,home,none,1,2,0
KH_05230,25,17255555.0,96789411.0,24,6.9,2,7950917.0,4,0.239,14.67,full_time,own,education,guarantor,1,3,0
KH_05231,46,6472141.0,338497195.0,12,13.56,0,72136235.0,8,0.619,14.51,unemployed,own,business,guarantor,0,2,1
KH_05232,35,12677144.0,46564386.0,12,22.21,1,30189895.0,2,0.546,16.42,self_employed,mortgage,business,savings,3,3,0
KH_05233,29,20907563.0,96534738.0,24,3.88,1,119282213.0,7,0.432,14.68,self_employed,rent,home,vehicle,3,2,0
KH_05234,39,20810890.0,103569796.0,36,4.96,0,51025592.0,1,0.289,7.21,full_time,mortgage,vehicle,vehicle,0,1,0
KH_05235,67,38208853.0,200460511.0,36,16.49,1,169955823.0,3,0.186,10.48,part_time,family,vehicle,none,1,5,1
KH_05236,49,59500023.0,64726445.0,12,16.08,1,23869677.0,0,0.754,21.76,full_time,rent,vehicle,vehicle,3,1,0
KH_05237,64,48109805.0,42984238.0,120,17.25,1,13233024.0,8,0.215,1.55,full_time,rent,vehicle,real_estate,2,2,0
KH_05238,70,32619028.0,146102948.0,12,22.75,0,224881574.0,0,0.191,21.87,self_employed,mortgage,medical,none,1,0,0
KH_05239,69,16341278.0,47843282.0,36,19.0,1,110910959.0,5,0.2,12.46,full_time,rent,debt_consolidation,none,1,2,0
KH_05240,38,12005644.0,18908851.0,60,20.29,2,5440253.0,6,0.12,4.59,full_time,family,education,none,0,2,0
KH_05241,68,18210398.0,430146482.0,60,2.37,1,55355250.0,4,0.548,29.8,part_time,family,personal,none,0,1,0
KH_05242,69,26337610.0,197904726.0,36,8.79,1,70945081.0,2,0.616,8.25,full_time,family,personal,vehicle,2,1,0
KH_05243,72,30711320.0,446165200.0,18,17.44,1,27990267.0,7,0.306,21.63,full_time,rent,vehicle,none,0,1,0
